Year Built,Square Footage,Bedrooms,Bathrooms,Stories,List Price,Sold Price,List Date,Sold Date,Postal Code,City,State,Property Type,Tags,County
2006.0,780.0,1.0,1.0,1.0,319900.0,315000.0,2023-02-17T19:52:56Z,2023-04-06,30308,Atlanta,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, high_ceiling, open_floor_plan, floor_plan, furniture, elevator, views, medicalcare",Fulton
1960.0,1000.0,3.0,1.0,1.0,,150000.0,,2023-04-06,30315,Atlanta,GA,single_family,,Fulton
1964.0,1094.0,3.0,2.0,1.0,185000.0,178000.0,2023-03-06T20:22:54Z,2023-04-06,30318,Atlanta,GA,single_family,"carport, central_air, laundry_room, basement, single_story",Fulton
,,,0.0,,,580000.0,,2023-04-06,30318,Atlanta,GA,single_family,,Fulton
2018.0,1938.0,3.0,3.0,2.0,305000.0,300000.0,2022-11-14T16:04:21Z,2023-04-06,30349,Atlanta,GA,single_family,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, cul_de_sac, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, two_or_more_stories, garage_1_or_more, garage_2_or_more, granite_kitchen, modern_kitchen, open_kitchen, fenced_yard, master_bedroom",Clayton
2004.0,1792.0,3.0,2.0,2.0,,118750.0,,2023-04-06,30316,Atlanta,GA,townhomes,,Fulton
1940.0,764.0,1.0,1.0,1.0,280000.0,280000.0,2023-03-02T16:10:10Z,2023-04-06,30306,Atlanta,GA,condos,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dining_room, dishwasher, family_room, hardwood_floors, recreation_facilities, view, single_story, updated_kitchen, high_ceiling, low_hoa, hoa",DeKalb
2016.0,2030.0,4.0,2.0,2.0,,190000.0,,2023-04-06,30310,Atlanta,GA,single_family,,Fulton
1965.0,703.0,1.0,1.0,1.0,130000.0,122500.0,2023-03-07T17:17:24Z,2023-04-06,30309,Atlanta,GA,condos,"central_air, central_heat, city_view, community_gym, community_security_features, dishwasher, lake_view, laundry_room, recreation_facilities, tennis_court, view, water_view, community_swimming_pool, single_story, rental_property",Fulton
1987.0,1005.0,2.0,2.0,1.0,325000.0,319000.0,2023-03-16T18:09:58Z,2023-04-06,30342,Atlanta,GA,condos,"central_air, central_heat, community_clubhouse, community_gym, community_outdoor_space, dishwasher, energy_efficient, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, single_story, vaulted_ceiling, horse_stables, clubhouse, playground, golf_course, tennis, trails, shopping",Fulton
2016.0,2413.0,4.0,3.0,2.0,390900.0,387500.0,2023-03-01T17:23:58Z,2023-04-06,30331,Atlanta,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, view, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more",Fulton
1969.0,1240.0,3.0,,1.0,169900.0,175000.0,2023-03-22T23:14:56Z,2023-04-05,30349,Atlanta,GA,single_family,"fireplace, laundry_room, recreation_facilities, basement, single_story, fixer_upper",Clayton
1971.0,1073.0,2.0,2.0,1.0,257900.0,250000.0,2023-02-07T22:16:00Z,2023-04-05,30318,Atlanta,GA,condos,"central_air, city_view, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, family_room, fireplace, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, park, volleyball",Fulton
1925.0,1843.0,3.0,2.0,1.0,430000.0,440000.0,2023-02-28T19:12:39Z,2023-04-05,30310,Atlanta,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, basement, single_story, front_porch, big_lot, trails",Fulton
1952.0,1000.0,3.0,1.0,1.0,,110000.0,,2023-04-05,30315,Atlanta,GA,single_family,,Fulton
2020.0,2812.0,5.0,3.0,2.0,999900.0,950000.0,2023-04-04T13:38:39Z,2023-04-05,30316,Atlanta,GA,single_family,"central_air, community_outdoor_space, den_or_office, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, two_or_more_stories, garage_1_or_more, fenced_yard, open_floor_plan, floor_plan, front_porch",Fulton
1962.0,1816.0,3.0,3.0,2.0,459900.0,450000.0,2023-03-16T19:49:45Z,2023-04-05,30345,Atlanta,GA,single_family,"carport, central_air, community_outdoor_space, community_security_features, cul_de_sac, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, basement, two_or_more_stories, big_yard, no_hoa, groundscare, shopping",DeKalb
2005.0,1958.0,4.0,3.0,3.0,539500.0,544000.0,2023-03-10T19:21:07Z,2023-04-05,30312,Atlanta,GA,townhomes,"central_air, central_heat, community_outdoor_space, dishwasher, laundry_room, basement, two_or_more_stories, garage_1_or_more, open_floor_plan, floor_plan, low_hoa, shopping",Fulton
1973.0,,2.0,2.0,1.0,281000.0,295000.0,2023-03-08T23:41:49Z,2023-04-05,30339,Atlanta,GA,condos,"central_air, city_view, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, laundry_room, recreation_facilities, tennis_court, view, water_view, community_swimming_pool, single_story, updated_kitchen, gated_community, park, tennis, security",Cobb
1970.0,1794.0,3.0,3.0,2.0,299900.0,315000.0,2023-03-03T02:24:09Z,2023-04-05,30328,Atlanta,GA,townhomes,"carport, central_air, community_clubhouse, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, two_or_more_stories, guest_parking, master_suite, fenced_courtyard, shopping, fixer_upper",Fulton
1950.0,912.0,3.0,1.0,1.0,150000.0,145000.0,2022-12-07T02:54:49Z,2023-04-05,30315,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, hardwood_floors, laundry_room, single_story, big_lot, shopping, fixer_upper",Fulton
1929.0,479.0,1.0,1.0,1.0,145000.0,147000.0,2023-03-16T19:29:13Z,2023-04-05,30306,Atlanta,GA,condos,"central_air, city_view, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, single_story, exposed_brick, rental_property",Fulton
1950.0,1152.0,3.0,2.0,1.0,262500.0,255000.0,2023-02-23T18:55:07Z,2023-04-05,30314,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, dishwasher, forced_air, laundry_room, single_story, updated_kitchen, big_yard, fenced_yard, master_suite, ensuite",Fulton
2001.0,1185.0,2.0,2.0,1.0,465000.0,465000.0,2023-03-03T15:00:51Z,2023-04-05,30309,Atlanta,GA,condos,"central_air, city_view, community_security_features, dishwasher, energy_efficient, forced_air, hardwood_floors, laundry_room, view, washer_dryer, single_story, garage_1_or_more, gourmet_kitchen, high_ceiling, open_floor_plan, floor_plan, hoa, shopping",Fulton
2002.0,3809.0,3.0,5.0,2.0,,525000.0,,2023-04-05,30329,Atlanta,GA,townhomes,,DeKalb
,,,0.0,,,284000.0,,2023-04-05,30315,Atlanta,GA,other,,Fulton
1956.0,1966.0,3.0,2.0,1.0,,1200000.0,,2023-04-05,30327,Atlanta,GA,single_family,,Fulton
1983.0,2801.0,3.0,4.0,3.0,700000.0,700000.0,2023-01-23T20:51:59Z,2023-04-05,30307,Atlanta,GA,townhomes,"central_air, community_outdoor_space, community_security_features, den_or_office, dishwasher, energy_efficient, fireplace, hardwood_floors, laundry_room, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, vaulted_ceiling, floor_plan, ensuite, golf_course",DeKalb
1942.0,1080.0,2.0,1.0,2.0,499000.0,495000.0,2023-02-27T18:02:18Z,2023-04-05,30307,Atlanta,GA,single_family,"central_air, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, basement, two_or_more_stories, garage_1_or_more",DeKalb
1999.0,1005.0,1.0,1.0,1.0,320000.0,320000.0,2023-01-13T15:52:28Z,2023-04-05,30309,Atlanta,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, den_or_office, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, garage_1_or_more, rental_property, park, shopping",Fulton
1996.0,1319.0,3.0,2.0,1.0,,520000.0,,2023-04-05,30318,Atlanta,GA,single_family,,Fulton
2019.0,2160.0,3.0,2.0,2.0,,375000.0,,2023-04-05,30331,Atlanta,GA,single_family,,Fulton
2008.0,1329.0,2.0,2.0,1.0,600000.0,600000.0,2023-03-09T20:23:03Z,2023-04-05,30309,Atlanta,GA,condos,"city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, swimming_pool, single_story",Fulton
1947.0,1226.0,3.0,3.0,1.0,425000.0,425000.0,2023-03-06T22:16:33Z,2023-04-05,30316,Atlanta,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, dishwasher, laundry_room, view, single_story, updated_kitchen, big_yard, fenced_yard, new_roof",DeKalb
1930.0,1930.0,2.0,1.0,1.0,,770000.0,,2023-04-05,30306,Atlanta,GA,single_family,,Fulton
2003.0,2252.0,4.0,4.0,2.0,440000.0,440000.0,2023-03-10T15:58:56Z,2023-04-05,30339,Atlanta,GA,townhomes,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, open_floor_plan, floor_plan, shopping",Cobb
1970.0,2341.0,3.0,4.0,1.0,269900.0,278400.0,2023-03-10T17:44:36Z,2023-04-05,30349,Atlanta,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, den_or_office, dining_room, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, swimming_pool, basement, single_story, modern_kitchen, large_kitchen, big_yard, no_hoa, rental_property, outbuilding, big_lot, shopping",Fulton
2006.0,,1.0,1.0,1.0,158500.0,158500.0,2023-02-01T17:25:05Z,2023-04-05,30315,Atlanta,GA,condos,"central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, laundry_room, recreation_facilities, view, community_swimming_pool, basement, single_story, farm, playground, shopping",Fulton
2006.0,1538.0,2.0,3.0,3.0,475000.0,505000.0,2023-02-06T20:18:27Z,2023-04-05,30307,Atlanta,GA,townhomes,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, view, two_or_more_stories, garage_1_or_more, garage_2_or_more, soccer, shopping",DeKalb
2005.0,2745.0,4.0,3.0,2.0,370000.0,350000.0,2023-01-05T06:11:30Z,2023-04-05,30331,Atlanta,GA,single_family,"central_air, central_heat, community_tennis_court, dishwasher, family_room, fireplace, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, two_or_more_stories, garage_1_or_more, tennis",Fulton
2008.0,2451.0,3.0,4.0,3.0,1050000.0,1050000.0,2023-02-16T08:38:45Z,2023-04-05,30307,Atlanta,GA,townhomes,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, high_ceiling, coffer_ceiling, shopping",Fulton
2018.0,1505.0,2.0,3.0,3.0,350000.0,355000.0,2022-09-22T15:13:29Z,2023-04-05,30317,Atlanta,GA,townhomes,"central_air, central_heat, dishwasher, hardwood_floors, laundry_room, two_or_more_stories, garage_1_or_more, media_room, ensuite, lake, shopping",DeKalb
2017.0,2700.0,5.0,3.0,3.0,775000.0,755000.0,2023-02-21T14:25:14Z,2023-04-05,30316,Atlanta,GA,townhomes,"city_view, community_outdoor_space, dishwasher, family_room, game_room, hardwood_floors, laundry_room, view, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, open_kitchen, fenced_yard, high_ceiling, jack_and_jill_bathroom, no_hoa, front_porch, maintenance, shopping",Fulton
1926.0,,3.0,2.0,1.0,369000.0,369000.0,2023-01-20T22:03:44Z,2023-04-05,30311,Atlanta,GA,single_family,"central_air, central_heat, city_view, dishwasher, forced_air, laundry_room, view, single_story, updated_kitchen, modern_kitchen, open_kitchen, floor_plan, new_roof, park, hoa, shopping",Fulton
2015.0,2401.0,4.0,3.0,2.0,359900.0,355000.0,2023-01-04T14:07:09Z,2023-04-05,30349,Atlanta,GA,single_family,"central_air, central_heat, dishwasher, laundry_room, two_or_more_stories, garage_1_or_more, beautiful_backyard, fenced_yard, vaulted_ceiling, big_bathroom, shopping",Fulton
1955.0,910.0,2.0,1.0,1.0,205000.0,205000.0,2023-02-09T14:59:37Z,2023-04-05,30315,Atlanta,GA,single_family,"central_air, central_heat, city_view, community_security_features, dishwasher, hardwood_floors, laundry_room, view, single_story, big_yard, open_floor_plan, floor_plan, rental_property",Fulton
2007.0,1306.0,2.0,2.0,3.0,489900.0,489500.0,2023-02-08T09:05:23Z,2023-04-05,30312,Atlanta,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, farm, groundscare",Fulton
2007.0,6573.0,5.0,6.0,3.0,1895000.0,1840000.0,2023-01-31T19:17:32Z,2023-04-04,30324,Atlanta,GA,single_family,"central_air, community_outdoor_space, community_security_features, den_or_office, dishwasher, energy_efficient, family_room, fireplace, forced_air, game_room, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, fenced_yard, media_room, library, elevator",Fulton
,,,0.0,,,125000.0,,2023-04-04,30312,Atlanta,GA,other,,Fulton
1959.0,2006.0,3.0,3.0,1.0,,780000.0,,2023-04-04,30329,Atlanta,GA,single_family,,DeKalb
1949.0,2108.0,4.0,2.0,2.0,599180.0,595000.0,2023-01-04T19:13:54Z,2023-04-04,30317,Atlanta,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, view, two_or_more_stories, modern_kitchen, master_bedroom, open_floor_plan, floor_plan",DeKalb
2019.0,1171.0,1.0,2.0,2.0,370000.0,370000.0,2023-02-23T16:21:35Z,2023-04-04,30339,Atlanta,GA,condos,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, corner_lot, dishwasher, energy_efficient, family_room, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, clubhouse, shopping",Cobb
1950.0,2631.0,4.0,3.0,1.0,1000000.0,1000000.0,2023-02-24T22:10:23Z,2023-04-04,30319,Atlanta,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, den_or_office, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, basement, single_story, garage_1_or_more, updated_kitchen, beautiful_backyard, big_lot, farm, ranch",Fulton
1948.0,1408.0,2.0,2.0,1.0,448000.0,456000.0,2023-03-22T07:50:32Z,2023-04-04,30318,Atlanta,GA,single_family,"central_air, community_outdoor_space, dishwasher, fireplace, hardwood_floors, laundry_room, washer_dryer, single_story, fenced_yard, outbuilding, new_roof, trails",Fulton
1981.0,,2.0,2.0,1.0,225000.0,225000.0,2023-02-22T18:06:29Z,2023-04-04,30328,Atlanta,GA,condos,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, corner_lot, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, swimming_pool, single_story, master_bathroom, master_bedroom, open_floor_plan, floor_plan, rental_property, new_roof, clubhouse, views, groundscare, shopping",Fulton
1960.0,520.0,1.0,1.0,1.0,,165000.0,,2023-04-04,30309,Atlanta,GA,condo,,Fulton
1942.0,2605.0,3.0,2.0,2.0,,869000.0,,2023-04-04,30305,Atlanta,GA,single_family,,Fulton
,,,0.0,,,150000.0,,2023-04-04,30316,Atlanta,GA,single_family,,DeKalb
1962.0,1078.0,2.0,2.0,2.0,295000.0,289000.0,2023-03-02T19:12:29Z,2023-04-04,30318,Atlanta,GA,condos,"central_air, central_heat, community_gym, community_outdoor_space, community_security_features, corner_lot, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, two_or_more_stories, shopping",Fulton
1975.0,3130.0,3.0,4.0,2.0,,1175000.0,,2023-04-04,30305,Atlanta,GA,townhomes,,Fulton
1960.0,1396.0,3.0,3.0,1.0,369000.0,350000.0,2023-02-10T16:39:47Z,2023-04-04,30318,Atlanta,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, den_or_office, dishwasher, energy_efficient, fireplace, forced_air, hardwood_floors, laundry_room, view, single_story, fenced_yard, farm, new_roof",Fulton
1983.0,2988.0,4.0,4.0,2.0,580000.0,550000.0,2023-02-23T02:17:03Z,2023-04-04,30360,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, dishwasher, family_room, fireplace, laundry_room, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, modern_kitchen, white_kitchen",Gwinnett
1946.0,1256.0,3.0,2.0,1.0,249999.0,245000.0,2022-12-26T18:52:24Z,2023-04-04,30311,Atlanta,GA,single_family,"central_air, dishwasher, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, single_story, big_yard, big_bathroom, no_hoa, rental_property, new_roof, maintenance",Fulton
1980.0,1784.0,3.0,2.0,2.0,,300000.0,,2023-04-04,30318,Atlanta,GA,townhomes,,Fulton
1968.0,3920.0,5.0,4.0,2.0,1200000.0,1293000.0,2023-02-27T21:10:51Z,2023-04-04,30328,Atlanta,GA,single_family,"central_air, community_clubhouse, community_outdoor_space, community_tennis_court, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, coffer_ceiling",Fulton
1962.0,1491.0,3.0,2.0,1.0,239900.0,235000.0,2023-02-13T15:18:12Z,2023-04-04,30331,Atlanta,GA,single_family,"carport, central_air, community_security_features, den_or_office, dishwasher, forced_air, hardwood_floors, laundry_room, single_story, fenced_yard, shopping",Fulton
2004.0,1792.0,2.0,3.0,3.0,529000.0,525000.0,2023-03-01T02:27:56Z,2023-04-04,30316,Atlanta,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, updated_kitchen, well_water, gated_community, hoa, security, maintenance, shopping",Fulton
1950.0,2359.0,4.0,3.0,2.0,,1247000.0,,2023-04-04,30318,Atlanta,GA,single_family,,Fulton
2002.0,906.0,1.0,1.0,2.0,,391000.0,,2023-04-04,30307,Atlanta,GA,condo,,Fulton
1963.0,1975.0,3.0,2.0,2.0,,436500.0,,2023-04-04,30338,Atlanta,GA,single_family,,DeKalb
1963.0,1732.0,3.0,2.0,1.0,,150000.0,,2023-04-04,30316,Atlanta,GA,single_family,,DeKalb
1949.0,2318.0,3.0,3.0,1.0,,745000.0,,2023-04-04,30317,Atlanta,GA,single_family,,DeKalb
2004.0,1363.0,2.0,2.0,3.0,460000.0,448000.0,2022-12-01T18:19:44Z,2023-04-04,30326,Atlanta,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_tennis_court, den_or_office, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more, floor_plan, tennis, views",Fulton
2006.0,1628.0,3.0,2.0,2.0,,280000.0,,2023-04-04,30314,Atlanta,GA,single_family,,Fulton
1985.0,1834.0,1.0,1.0,2.0,,570000.0,,2023-04-04,30309,Atlanta,GA,single_family,,Fulton
,,,0.0,,,75000.0,,2023-04-04,30314,Atlanta,GA,other,,Fulton
,,,0.0,,50000.0,35000.0,2023-03-16T16:00:24Z,2023-04-04,30315,Atlanta,GA,land,"city_view, lake_view, view, water_view, trails",Fulton
2007.0,2504.0,4.0,3.0,2.0,349000.0,310000.0,2023-02-21T17:58:26Z,2023-04-04,30349,Atlanta,GA,single_family,"central_heat, dishwasher, fireplace, laundry_room, washer_dryer, two_or_more_stories, garage_1_or_more",Fulton
2019.0,2073.0,3.0,4.0,3.0,525000.0,540000.0,2023-02-07T01:09:52Z,2023-04-04,30312,Atlanta,GA,townhomes,"central_air, central_heat, community_clubhouse, community_outdoor_space, family_room, hardwood_floors, laundry_room, recreation_facilities, two_or_more_stories, garage_1_or_more, garage_2_or_more, gourmet_kitchen, private_bathroom, master_bedroom, floor_plan, low_hoa, rental_property, water_view, park, hoa, groundscare, maintenance",Fulton
1925.0,1686.0,2.0,2.0,1.0,,750000.0,,2023-04-04,30312,Atlanta,GA,condo,,Fulton
1990.0,1265.0,2.0,2.0,1.0,,337000.0,,2023-04-04,30326,Atlanta,GA,condo,,Fulton
1979.0,1320.0,2.0,2.0,2.0,,348000.0,,2023-04-04,30318,Atlanta,GA,condo,,Fulton
1950.0,,2.0,2.0,1.0,285000.0,270000.0,2023-01-07T05:26:43Z,2023-04-04,30310,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, single_story, fenced_yard",Fulton
1910.0,986.0,2.0,1.0,1.0,,115000.0,,2023-04-04,30307,Atlanta,GA,single_family,,DeKalb
1960.0,520.0,1.0,1.0,1.0,,165000.0,,2023-04-04,30309,Atlanta,GA,condo,,Fulton
1935.0,1963.0,4.0,1.0,1.0,,215000.0,,2023-04-04,30316,Atlanta,GA,single_family,,Fulton
1957.0,1075.0,3.0,1.0,1.0,,270000.0,,2023-04-04,30354,Atlanta,GA,single_family,,Fulton
1962.0,925.0,3.0,1.0,1.0,,188956.0,,2023-04-03,30311,Atlanta,GA,single_family,,Fulton
1958.0,2006.0,3.0,2.0,1.0,740000.0,815000.0,2023-03-08T12:33:30Z,2023-04-03,30342,Atlanta,GA,single_family,"central_air, community_outdoor_space, cul_de_sac, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, basement, single_story, garage_1_or_more, garage_2_or_more, updated_kitchen, farm, ranch, park, shopping",Fulton
1968.0,1093.0,2.0,2.0,1.0,,215000.0,,2023-04-03,30327,Atlanta,GA,condo,,Fulton
1954.0,2075.0,3.0,2.0,1.0,,890000.0,,2023-04-03,30327,Atlanta,GA,single_family,,Fulton
2006.0,2288.0,3.0,3.0,2.0,280000.0,275000.0,2022-10-29T04:42:04Z,2023-04-03,30354,Atlanta,GA,townhomes,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, master_bathroom, master_bedroom, furniture",Fulton
1987.0,4130.0,5.0,4.0,2.0,899000.0,840000.0,2023-01-19T06:08:24Z,2023-04-03,30345,Atlanta,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, view, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, ensuite, shopping",DeKalb
1964.0,1469.0,3.0,2.0,1.0,265000.0,268000.0,2023-02-15T08:26:13Z,2023-04-03,30328,Atlanta,GA,condos,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, forced_air, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, single_story, updated_kitchen, modern_kitchen, white_kitchen, master_suite, elevator, clubhouse, park, tennis, shopping",Fulton
2006.0,1002.0,2.0,1.0,1.0,349000.0,345000.0,2023-02-09T16:14:25Z,2023-04-03,30316,Atlanta,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_security_features, dishwasher, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, swimming_pool, single_story, granite_kitchen, high_ceiling, clubhouse, park",Fulton
1951.0,1120.0,1.0,1.0,1.0,389900.0,382500.0,2022-11-15T16:54:13Z,2023-04-03,30309,Atlanta,GA,condos,"central_air, central_heat, city_view, community_security_features, dishwasher, energy_efficient, fireplace, laundry_room, recreation_facilities, view, washer_dryer, single_story, community_swimming_pool, rental_property, shopping",Fulton
1942.0,,2.0,2.0,2.0,525000.0,470000.0,2022-12-13T17:40:46Z,2023-04-03,30309,Atlanta,GA,single_family,"central_air, central_heat, city_view, community_security_features, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, basement, two_or_more_stories, fenced_yard",Fulton
1950.0,1044.0,3.0,1.0,1.0,,120000.0,,2023-04-03,30310,Atlanta,GA,single_family,,Fulton
1999.0,4214.0,5.0,4.0,2.0,,941832.0,,2023-04-03,30328,Atlanta,GA,single_family,,Fulton
1956.0,,3.0,2.0,1.0,274900.0,266500.0,2023-02-20T22:04:28Z,2023-04-03,30341,Atlanta,GA,condos,"central_air, central_heat, community_gym, community_outdoor_space, community_tennis_court, dishwasher, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, single_story, master_suite, front_porch, big_lot, clubhouse, tennis, shopping",DeKalb
1965.0,992.0,2.0,1.0,1.0,299000.0,275000.0,2023-01-16T18:50:39Z,2023-04-03,30308,Atlanta,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, single_story, shopping",Fulton
2006.0,780.0,1.0,1.0,1.0,299500.0,306250.0,2023-02-09T19:17:25Z,2023-04-03,30308,Atlanta,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, energy_efficient, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more",Fulton
2011.0,2488.0,4.0,3.0,2.0,,875000.0,,2023-04-03,30317,Atlanta,GA,single_family,,DeKalb
1954.0,1484.0,3.0,2.0,2.0,675000.0,746000.0,2023-02-21T15:15:58Z,2023-04-03,30318,Atlanta,GA,single_family,"carport, central_air, community_outdoor_space, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, two_or_more_stories, updated_kitchen, master_bedroom, big_lot, new_roof, golf_course, groundscare",Fulton
1925.0,1323.0,2.0,2.0,1.0,519900.0,519900.0,2023-02-28T18:04:01Z,2023-04-03,30316,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, single_story, modern_kitchen, large_kitchen, private_backyard, fenced_yard, guest_house, front_porch",Fulton
2019.0,1812.0,3.0,3.0,2.0,310000.0,305000.0,2023-02-01T07:15:41Z,2023-04-03,30349,Atlanta,GA,townhomes,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, corner_lot, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, two_or_more_stories, garage_1_or_more, garage_2_or_more, granite_kitchen, gated_community, security",Fulton
1987.0,2403.0,2.0,2.0,1.0,999000.0,940000.0,2022-12-29T02:19:58Z,2023-04-03,30305,Atlanta,GA,condos,"city_view, community_gym, community_outdoor_space, community_security_features, community_spa_or_hot_tub, den_or_office, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, basement, wine_cellar, clubhouse, park, views",Fulton
