,Year Built,Square Footage,lot sqft,Bedrooms,Bathrooms,Stories,List Price,Sold Price,List Date,Sold Date,Postal Code,City,lon,lat,State,Property Type,Tags,County
72,2006.0,880.0,880.0,1.0,1.0,1.0,285000.0,285000.0,2023-08-02T16:56:26Z,2023-08-18,30326,Atlanta,-84.36768,33.850845,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, modern_kitchen, large_kitchen, master_suite, tennis, views, shopping",
73,1938.0,1008.0,5001.0,2.0,1.0,1.0,118500.0,120000.0,2023-07-10T12:52:58Z,2023-08-18,30310,Atlanta,-84.401881,33.726355,GA,single_family,"city_view, community_outdoor_space, dining_room, fireplace, hardwood_floors, laundry_room, view, single_story, trails",
74,2005.0,706.0,706.0,1.0,1.0,1.0,309000.0,305000.0,2023-05-05T22:08:27Z,2023-08-18,30326,Atlanta,-84.369386,33.845973,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, views, shopping",
75,1947.0,978.0,7492.0,2.0,1.0,1.0,410000.0,370000.0,2023-06-28T14:46:35Z,2023-08-18,30312,Atlanta,-84.362074,33.733973,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, den_or_office, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, basement, single_story, big_yard, new_roof, shopping",
76,1959.0,1468.0,43560.0,3.0,2.0,1.0,250000.0,250000.0,2023-06-06T22:09:50Z,2023-08-18,30311,Atlanta,-84.495742,33.692613,GA,single_family,"central_air, central_heat, dishwasher, hardwood_floors, laundry_room, single_story, garage_1_or_more, big_lot, farm, ranch",
77,2006.0,1904.0,1904.0,3.0,4.0,3.0,600000.0,575000.0,2023-07-12T15:11:22Z,2023-08-18,30328,Atlanta,-84.385822,33.929257,GA,townhomes,"central_air, city_view, community_outdoor_space, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, high_ceiling, open_floor_plan, floor_plan, media_room, park, trails, shopping",
78,2021.0,2450.0,10890.0,4.0,3.0,2.0,675000.0,675000.0,2023-07-14T12:13:52Z,2023-08-18,30316,Atlanta,-84.338075,33.725941,GA,single_family,"central_air, community_outdoor_space, dishwasher, fireplace, hardwood_floors, laundry_room, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, vaulted_ceiling",
79,2006.0,1635.0,1638.0,1.0,1.0,2.0,539000.0,570000.0,2023-07-27T04:49:03Z,2023-08-18,30312,Atlanta,-84.368796,33.751116,GA,condos,"central_air, central_heat, community_gym, community_outdoor_space, community_security_features, den_or_office, dishwasher, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, two_or_more_stories, high_ceiling, shopping",
80,2007.0,763.0,,1.0,1.0,1.0,294900.0,291000.0,2023-06-22T21:17:06Z,2023-08-18,30308,Atlanta,-84.388194,33.765134,GA,condos,"central_air, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, high_ceiling, media_room, views, shopping",
81,1961.0,1353.0,13068.0,3.0,2.0,1.0,400000.0,430000.0,2023-07-27T17:59:05Z,2023-08-18,30345,Atlanta,-84.304128,33.855394,GA,single_family,"carport, central_air, central_heat, city_view, community_outdoor_space, dishwasher, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, single_story, garage_1_or_more, basement, updated_kitchen, floor_plan, wooded_land, farm, ranch",
82,,,10498.0,,0.0,,76000.0,62500.0,2022-12-22T20:21:56Z,2023-08-18,30318,Atlanta,-84.456908,33.779739,GA,land,"corner_lot, recreation_facilities, guest_house",
83,1988.0,1165.0,1163.0,2.0,2.0,1.0,285000.0,283000.0,2023-06-13T12:52:41Z,2023-08-18,30324,Atlanta,-84.356431,33.825333,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, fireplace, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, guest_parking, furniture, elevator, gated_community, new_roof, clubhouse, security, shopping",
84,1948.0,1080.0,5898.0,3.0,2.0,1.0,269000.0,269000.0,2023-07-13T18:52:41Z,2023-08-18,30314,Atlanta,-84.431402,33.7579,GA,single_family,"central_air, central_heat, community_outdoor_space, den_or_office, dishwasher, fireplace, laundry_room, washer_dryer, single_story, updated_kitchen, fenced_yard, front_porch, farm, ranch",
85,1955.0,5300.0,21571.0,8.0,6.0,2.0,789000.0,780000.0,2023-06-10T13:41:41Z,2023-08-18,30314,Atlanta,-84.42445,33.751923,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, corner_lot, den_or_office, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, open_kitchen, ensuite, private_courtyard, water_view, new_roof",
86,2005.0,3141.0,10454.0,4.0,3.0,2.0,359900.0,359000.0,2023-05-05T20:25:22Z,2023-08-18,30349,Atlanta,-84.602532,33.635914,GA,single_family,"community_clubhouse, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, large_kitchen, open_floor_plan, floor_plan, playground, shopping",
87,1920.0,,9500.0,4.0,4.0,2.0,820000.0,820000.0,2023-07-07T16:07:51Z,2023-08-18,30318,Atlanta,-84.416857,33.802728,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, two_or_more_stories, vaulted_ceiling, front_porch, golf_course, shopping",
88,1940.0,,7492.0,2.0,2.0,1.0,479900.0,465000.0,2023-06-16T15:03:21Z,2023-08-18,30309,Atlanta,-84.404784,33.795879,GA,single_family,"carport, central_air, central_heat, city_view, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, single_story, view, washer_dryer",
89,1963.0,3382.0,21780.0,6.0,5.0,2.0,925000.0,920000.0,2023-07-15T14:30:12Z,2023-08-18,30345,Atlanta,-84.266149,33.845994,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, corner_lot, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, updated_kitchen, ensuite, shopping",
90,1925.0,620.0,610.0,1.0,1.0,1.0,200000.0,206000.0,2023-06-08T20:24:16Z,2023-08-18,30308,Atlanta,-84.373266,33.773855,GA,condos,"central_air, central_heat, city_view, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, water_view, single_story, shopping",
91,2006.0,,13068.0,4.0,4.0,1.0,430000.0,430000.0,2023-06-01T13:15:12Z,2023-08-18,30315,Atlanta,-84.379364,33.700527,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, cul_de_sac, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, basement, single_story, garage_1_or_more, garage_2_or_more, ensuite, farm, ranch",
92,2018.0,3254.0,1089.0,4.0,5.0,3.0,1150000.0,1125000.0,2023-06-08T21:15:38Z,2023-08-18,30312,Atlanta,-84.367566,33.763394,GA,townhomes,"central_air, city_view, community_outdoor_space, community_security_features, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, view, two_or_more_stories, garage_1_or_more, garage_2_or_more, high_ceiling, elevator, views",
93,2000.0,1811.0,1307.0,3.0,3.0,2.0,445000.0,445000.0,2023-07-14T18:51:02Z,2023-08-18,30339,Atlanta,-84.48008,33.830713,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, cul_de_sac, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, granite_kitchen, cathedral_ceiling",
94,2014.0,1912.0,741.0,3.0,4.0,3.0,475000.0,490000.0,2023-07-13T14:12:08Z,2023-08-18,30328,Atlanta,-84.363841,33.952804,GA,townhomes,"central_air, central_heat, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, granite_kitchen, gourmet_kitchen, open_floor_plan, floor_plan, ensuite, gated_community, clubhouse, park, security, shopping",
95,1963.0,2484.0,17424.0,4.0,3.0,3.0,499000.0,490000.0,2023-05-04T14:37:19Z,2023-08-18,30341,Atlanta,-84.241988,33.877895,GA,single_family,"carport, central_air, community_outdoor_space, cul_de_sac, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, washer_dryer, two_or_more_stories, floor_plan, big_lot, shopping",
96,1920.0,1550.0,1568.0,2.0,1.0,1.0,400000.0,380000.0,2023-07-13T15:18:47Z,2023-08-18,30313,Atlanta,-84.403505,33.745583,GA,condos,"central_air, central_heat, city_view, community_security_features, den_or_office, dishwasher, family_room, forced_air, hardwood_floors, laundry_room, view, washer_dryer, single_story, garage_1_or_more, garage_2_or_more, high_ceiling, exposed_brick, farm",
97,1963.0,1256.0,1255.0,2.0,2.0,1.0,250000.0,245000.0,2023-07-28T17:58:31Z,2023-08-18,30308,Atlanta,-84.382046,33.759849,GA,condos,"city_view, community_gym, community_security_features, dishwasher, hardwood_floors, recreation_facilities, tennis_court, view, community_swimming_pool, swimming_pool, single_story, rental_property, hoa",
98,2006.0,2639.0,11369.0,4.0,3.0,3.0,390000.0,384000.0,2023-05-25T04:50:37Z,2023-08-18,30349,Atlanta,-84.59995,33.644118,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, fenced_yard, master_suite",
99,1961.0,1025.0,9169.0,3.0,1.0,1.0,245000.0,225000.0,2023-05-09T06:13:44Z,2023-08-18,30331,Atlanta,-84.510059,33.771489,GA,single_family,"carport, central_air, central_heat, laundry_room, single_story, big_yard, farm, ranch, new_roof",
100,2005.0,2514.0,45694.0,4.0,3.0,2.0,359900.0,365000.0,2023-07-27T20:06:23Z,2023-08-18,30349,Atlanta,-84.597396,33.63626,GA,single_family,"central_air, community_outdoor_space, community_security_features, cul_de_sac, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, washer_dryer, two_or_more_stories, garage_1_or_more, high_ceiling, vaulted_ceiling, master_bathroom, master_suite, rental_property, big_lot, shopping",
101,1940.0,,7884.0,3.0,1.0,1.0,90000.0,80000.0,2023-05-15T21:35:58Z,2023-08-18,30310,Atlanta,-84.428665,33.716747,GA,single_family,"central_heat, family_room, fireplace, laundry_room, recreation_facilities, single_story, rental_property, fixer_upper",
102,2006.0,4777.0,7492.0,5.0,5.0,3.0,1600000.0,1600000.0,2023-07-24T05:07:49Z,2023-08-18,30305,Atlanta,-84.380545,33.826676,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, corner_lot, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, modern_kitchen, large_kitchen, beautiful_backyard, open_floor_plan, floor_plan, ensuite, pond",
103,1985.0,1312.0,4356.0,2.0,3.0,2.0,285000.0,300000.0,2023-07-28T00:00:44Z,2023-08-18,30341,Atlanta,-84.29796,33.9115,GA,townhomes,"central_air, central_heat, dishwasher, fireplace, laundry_room, two_or_more_stories, shopping, fixer_upper",
104,1970.0,1100.0,1102.0,2.0,2.0,2.0,249900.0,251000.0,2023-07-05T23:07:49Z,2023-08-18,30327,Atlanta,-84.425147,33.81909,GA,condos,"central_air, central_heat, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dining_room, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, two_or_more_stories, updated_kitchen, big_lot, clubhouse, park, golf_course, tennis, trails, groundscare, maintenance",
105,1930.0,1978.0,7052.0,3.0,2.0,1.0,980000.0,970000.0,2023-07-26T07:21:53Z,2023-08-18,30306,Atlanta,-84.350365,33.790229,GA,single_family,"central_air, community_outdoor_space, den_or_office, dishwasher, energy_efficient, fireplace, forced_air, hardwood_floors, laundry_room, basement, single_story, garage_1_or_more, garage_2_or_more, rental_property, farm, groundscare, maintenance, shopping",
106,2002.0,1968.0,19166.0,4.0,3.0,2.0,659000.0,651000.0,2023-07-17T19:35:41Z,2023-08-18,30315,Atlanta,-84.37998,33.736391,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, updated_kitchen, fenced_yard, groundscare",
107,2005.0,783.0,784.0,1.0,1.0,1.0,337900.0,332900.0,2023-07-07T21:15:51Z,2023-08-18,30326,Atlanta,-84.369386,33.845973,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, waterfront, modern_kitchen, white_kitchen, open_floor_plan, floor_plan, farm",
108,1920.0,1050.0,4400.0,2.0,1.0,1.0,457900.0,485000.0,2023-08-03T01:50:47Z,2023-08-18,30312,Atlanta,-84.367623,33.734258,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, water_view, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, high_ceiling, front_porch, new_roof, trails, shopping",
109,2005.0,1137.0,1133.0,2.0,2.0,1.0,350000.0,350000.0,2023-04-05T19:53:38Z,2023-08-18,30324,Atlanta,-84.352939,33.816432,GA,condos,"central_heat, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, swimming_pool, single_story, updated_kitchen, gated_community, security, shopping",
110,2005.0,3551.0,17860.0,4.0,5.0,3.0,500000.0,490000.0,2023-07-07T22:56:28Z,2023-08-18,30349,Atlanta,-84.564078,33.647091,GA,single_family,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, community_tennis_court, cul_de_sac, den_or_office, dishwasher, energy_efficient, family_room, fireplace, forced_air, game_room, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, granite_kitchen, vaulted_ceiling, open_floor_plan, floor_plan, big_lot, ensuite, clubhouse",
111,1980.0,1807.0,21780.0,3.0,2.0,1.0,425000.0,425000.0,2023-07-27T07:19:46Z,2023-08-18,30340,Atlanta,-84.232205,33.883374,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, corner_lot, dishwasher, energy_efficient, family_room, fireplace, hardwood_floors, laundry_room, single_story, garage_1_or_more, garage_2_or_more, fenced_yard, master_bedroom, open_floor_plan, floor_plan, efficient, farm, ranch",
112,2012.0,2652.0,1285.0,3.0,4.0,3.0,615000.0,630000.0,2023-07-20T00:11:18Z,2023-08-18,30324,Atlanta,-84.35755,33.843257,GA,townhomes,"central_air, city_view, community_outdoor_space, community_security_features, dishwasher, fireplace, hardwood_floors, laundry_room, view, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more, ensuite, hoa, groundscare",
